verse_id,annotator_1_user_username,annotator_2_user_username,annotator_3_user_username,annotator_4_user_username,annotator_1_is_misogynistic,annotator_2_is_misogynistic,annotator_3_is_misogynistic,annotator_4_is_misogynistic,annotator_1_type_sexualization,annotator_2_type_sexualization,annotator_3_type_sexualization,annotator_4_type_sexualization,annotator_1_type_violence,annotator_2_type_violence,annotator_3_type_violence,annotator_4_type_violence,annotator_1_type_hate,annotator_2_type_hate,annotator_3_type_hate,annotator_4_type_hate,annotator_1_type_not_related,annotator_2_type_not_related,annotator_3_type_not_related,annotator_4_type_not_related,annotator_1_has_gender_stereotype,annotator_2_has_gender_stereotype,annotator_3_has_gender_stereotype,annotator_4_has_gender_stereotype,group_id
11265922__3,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,M,M,M,NM,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,Y,Y,Y,,1
11265922__4,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1127127__1,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
1127127__2,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
1127127__3,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
11278950__1,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
11278950__10,hortiz.pao,med978977,ayge.1904,,M,M,NM,,False,False,False,,False,False,False,,True,True,False,,False,False,False,,Y,Y,,,4
11278950__2,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
11278950__3,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
11278950__4,hortiz.pao,med978977,ayge.1904,,M,M,NM,,False,False,False,,False,False,False,,True,True,False,,False,False,False,,Y,Y,,,4
11278950__5,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
11278950__6,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
11278950__7,hortiz.pao,med978977,ayge.1904,,M,M,NM,,False,False,False,,False,False,False,,True,True,False,,False,False,False,,Y,Y,,,4
11278950__8,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
11278950__9,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
11299107__1,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
11299107__10,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
11299107__2,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,M,NM,NM,NM,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Y,,,,1
11299107__3,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
11299107__4,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
11299107__5,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
11299107__6,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,M,NM,NM,NM,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Y,,,,1
11299107__7,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
11299107__8,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
11299107__9,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
11303299__1,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,M,M,NM,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,,N,N,,1
11303299__2,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
11303299__3,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
11303299__4,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
11303299__5,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1130863__1,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1130863__2,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1130863__3,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1130863__4,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1130863__5,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1130863__6,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1130863__7,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1130863__8,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1130863__9,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
11309069__1,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,NM,NM,,,False,False,,,False,False,,,False,False,,,False,False,,,,,,,2
11309069__10,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,M,M,,,True,True,,,False,False,,,False,False,,,False,False,,,Y,Y,,,2
11309069__11,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,NM,NM,,,False,False,,,False,False,,,False,False,,,False,False,,,,,,,2
11309069__2,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,M,M,,,True,True,,,False,False,,,False,False,,,False,False,,,Y,Y,,,2
11309069__3,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,NM,NM,,,False,False,,,False,False,,,False,False,,,False,False,,,,,,,2
11309069__4,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,M,M,,,True,True,,,False,False,,,False,False,,,False,False,,,N,N,,,2
11309069__5,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,NM,M,,,False,True,,,False,False,,,False,False,,,False,False,,,,Y,,,2
11309069__6,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,NM,NM,,,False,False,,,False,False,,,False,False,,,False,False,,,,,,,2
11309069__7,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,M,M,,,True,True,,,False,False,,,False,False,,,False,False,,,N,N,,,2
11309069__8,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,M,M,,,True,True,,,False,False,,,False,False,,,False,False,,,Y,Y,,,2
11309069__9,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,M,M,,,False,False,,,False,False,,,True,True,,,False,False,,,Y,Y,,,2
11316724__1,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
11316724__2,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
11316724__3,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,M,M,M,,False,False,False,,True,True,True,,False,False,False,,False,False,False,,N,N,N,,3
11316724__4,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
11316724__5,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
11316724__6,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
11316724__7,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,M,M,M,,False,False,False,,True,True,True,,False,False,False,,False,False,False,,N,N,N,,3
11316724__8,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
11316724__9,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
1132094__1,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,M,M,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,N,N,1
1132094__2,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1132094__3,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1132094__4,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,M,M,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,,N,N,1
1132094__5,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1132094__6,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
1132094__7,anaguvi33,isaiaspachecoc,tania.gam,arturoca971,M,NM,M,M,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Y,,N,N,1
11321327__1,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
11321327__2,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
11321327__3,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
11321327__4,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
11321327__5,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
11321327__6,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
1132996__1,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1132996__10,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1132996__11,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1132996__12,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1132996__2,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1132996__3,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1132996__4,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1132996__5,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1132996__6,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1132996__7,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1132996__8,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1132996__9,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1133065__1,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1133065__2,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1133065__3,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1133065__4,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1133065__5,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1133065__6,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1133065__7,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
11341111__1,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
11341111__2,hortiz.pao,med978977,ayge.1904,,M,M,NM,,False,False,False,,False,False,False,,True,True,False,,False,False,False,,Y,Y,,,4
11341111__3,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
11341111__4,hortiz.pao,med978977,ayge.1904,,M,M,NM,,False,False,False,,False,False,False,,True,True,False,,False,False,False,,Y,Y,,,4
11341111__5,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
11341111__6,hortiz.pao,med978977,ayge.1904,,M,M,NM,,False,False,False,,False,False,False,,True,True,False,,False,False,False,,Y,Y,,,4
11341111__7,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
11341111__8,hortiz.pao,med978977,ayge.1904,,M,M,M,,False,False,False,,False,False,False,,True,True,False,,False,False,True,,Y,Y,N,,4
11341111__9,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
1134508__1,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,M,M,M,NM,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,N,N,N,,3
1134508__2,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1134508__3,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1134508__4,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1134508__5,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1134508__6,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
1134508__7,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
11350178__1,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
