song_id,artist,title,n_verses,lyrics_len,release_date,release_year,decade,album,country,gender_or_group,genres_all,genre_main,is_misogynistic,type_sexualization,type_violence,type_hate,has_gender_stereotype,in_train,in_test
1814548,Los Titanes De Durango,Soy Malandrin,4,925,,2010,2010,Los locos del corrido,México,grupo,"['banda', 'corrido', 'corridos', 'norteño', 'regional mexican', 'folk', 'world music', 'regional mexicano']",banda,NM,,,,,True,False
1815178,David Bisbal,Torre de Babel (Wisin & Yandel Remix),13,2933,,2007,2000,Premonición,España,hombre,"['pop', 'latin pop', 'davis bisbal', 'david bisbal', 'operacion triunfo', 'spanish pop']",pop,NM,,,,,True,False
1815674,David Bisbal,Herederos,8,1091,01/01/10,2010,2010,Una noche en el Teatro Real,España,hombre,"['pop', 'latin pop', 'davis bisbal', 'david bisbal', 'operacion triunfo', 'spanish pop']",pop,NM,,,,,True,False
1817217,Vicente Fernández,Ni en defensa propia,5,798,,1970,1970,Ni en defensa propia,México,hombre,"['ranchera', 'mariachi', 'don vicente fernandez', 'vicente fernandez', 'rancheras', 'por tu maldito amor']",ranchera,M,0,0,1,Y,True,False
1819217,Pedro Fernández,Como Quieres Que Te Olvide?,10,1420,,2006,2000,Escúchame,México,hombre,"['mariachi', 'ranchera', 'pedro fernandez', 'pop']",mariachi,NM,,,,,True,False
1821010,Operación Triunfo 2001,Quiero Vivir La Vida Amándote,6,764,,2001,2000,Operación Triunfo 2001 (Singles Gala 4),Estados Unidos,hombre,"['latin pop', 'salsa', 'pop', 'ballad']",latin pop,NM,,,,,True,False
1821012,"Héctor ""El Father"" & Wisin & Yandel",El Teléfono,9,2684,20/06/06,2006,2000,The Bad Boy,Puerto Rico,grupo,"['reggaeton', 'hector el father', 'gangsta rap', 'goat', 'latin rap', 'hardcore hip hop', 'latin urban']",reggaeton,M,1,1,0,N,False,True
1821640,Criminal,Por la Fuerza de la Razón,8,657,,2005,2000,Sicario,Chile,grupo,"['thrash metal', 'death metal', 'death-thrash metal', 'death thrash metal', 'metal', 'groove metal', 'chilean metal', 'thrash']",thrash metal,NM,0,0,0,N,False,True
1822789,Elvis Martinez Smith,Así Fue,7,1346,,2005,2000,La historia de Elvis Martínez,República Dominicana,hombre,"['bachata', 'rockabilly', 'rock and roll', 'rock', 'pop', 'country', 'blues', 'gospel', 'pop rock', 'blue-eyed soul', 'r&b', 'film soundtrack', 'rock & roll', 'soul', 'country rock', 'gospel music', 'christmas music', 'actors', 'religious', 'traditional country', 'singers', 'country-pop', 'am pop', 'guitarists', 'contemporary pop/rock', 'early pop/rock', 'progressive country', 'rock-and-roll', 'rock musicians', 'rock n roll', 'aln-sh', 'https://musicbrainz.org/artist/01809552-4f87-45b0-afff-2c6f0730a3be', 'american', 'singer', 'oldies', 'party', 'best', 'flaming', 'if you talk in your sleep', 'in the studio', 'eddie rubin', 'classic pop and rock', 'pop/rock']",bachata,NM,,,,,True,False
1824222,Ivan,Fotonovela,6,516,,2014,2010,Baila,Estados Unidos,hombre,"['italo disco', 'disco', 'post-hardcore', 'pop', 'hardcore', 'eurovision', 'experimental', 'rockabilly']",italo disco,NM,,,,,True,False
1825219,Julio Iglesias,Esta Cobardía,4,1406,29/10/85,1985,1980,Libra,España,hombre,"['pop', 'julio iglesias', 'latin pop', 'romantic', 'easy listening', 'tango']",pop,M,1,1,0,N,True,False
1825549,Estopa,Tu Calorro (X Anniversarivm),9,2414,17/11/09,2009,2000,X Anniversarivm,España,grupo,"['flamenco', 'pop', 'rock', 'rumba', 'estopa', 'pop rock']",flamenco,M,1,0,0,N,True,False
1825729,Julio Iglesias,My Way (A Mi Manera),9,906,,2010,2010,My Life: The Greatest Hits,España,hombre,"['pop', 'julio iglesias', 'latin pop', 'romantic', 'easy listening', 'tango']",pop,NM,0,0,0,N,False,True
1827965,Los Acosta,Tonto Corazon,4,569,,1979,1970,Tonto Corazón,México,grupo,"['romantico grupero', 'mexicano', 'argentinos', 'los acosta', 'romantico frupero', 'onda grupera', 'cumbia', 'cumbia mexicana']",romantico grupero,NM,,,,,True,False
1828385,Aleks Syntek (Ft. Ana Torroja),Duele el Amor,8,1561,05/01/04,2004,2000,Mundo Lite,España,mujer,"['latin pop', 'latin rock', 'latin american']",latin pop,NM,,,,,True,False
1828478,J Álvarez (Ft. Voltio),Se Hace La Dificil,10,2777,20/09/11,2011,2010,Otro Nivel De Música,Puerto Rico,hombre,"['reggaeton', 'latin urban', 'author', 'audiobook', 'non-musician', 'terf', 'fantasy', 'deu', 'british', 'english', 'has german audiobooks', 'transphobe', 'queerphobe', 'fascist']",reggaeton,M,1,1,1,Y,True,False
1832306,Ramon Ayala,Tragos Amargos,3,348,,1945,1940,Tragos Amargos,Estados Unidos,hombre,"['norteño', 'carino mio', 'mirame otra ves', 'ramon ayala', 'accordion', 'norteno', 'corridos', 'aprendi a reyirr', 'regional mexicano', 'tejano']",norteño,NM,,,,,True,False
1832454,Banda El Recodo de Cruz Lizárraga,Ya Lo Pagaras Con Dios,6,661,,1938,1930,De Parranda Con La Banda,México,grupo,"['world music', 'banda', 'regional mexican', 'banda sinaloense', 'regional mexicano']",world music,M,0,0,1,Y,True,False
1833267,Cali y El Dandee,No Digas Nada (Déjà vu),7,2586,,2009,2000,3 A.M. (Deluxe),Colombia,grupo,"['pop', 'male vocalist', 'reggaeton', 'electronic', 'cali', 'spanish hip-hop', 'latin pop', 'latin urban']",pop,NM,0,0,0,N,False,True
1833521,Cali y El Dandee,Gol,9,2200,14/07/11,2011,2010,3:00 a.m.,Colombia,grupo,"['pop', 'male vocalist', 'reggaeton', 'electronic', 'cali', 'spanish hip-hop', 'latin pop', 'latin urban']",pop,NM,,,,,True,False
1835203,Yandel (Ft. Gadiel),Plakito,10,2656,05/11/13,2013,2010,De Líder A Leyenda,Puerto Rico,hombre,"['reggaeton', 'hip-hop']",reggaeton,M,1,0,0,N,True,False
1835526,Bertin Osborne,Lo Que Cambie Por Ti,7,1140,,2000,2000,Amor Mediterraneo,España,hombre,"['espana', 'navidul', 'grupo1', 'madrid']",espana,NM,0,0,0,N,False,True
1835774,Bertin Osborne,"Tú, solo tú",9,911,,2000,2000,Amor Mediterraneo,España,hombre,"['espana', 'navidul', 'grupo1', 'madrid']",espana,M,0,1,0,Y,True,False
1836196,Grupo Bryndis,Tu Traición,5,841,,1995,1990,Tu Amor Secreto,México,grupo,"['norteno', 'fran', 'cumbia', 'plastic', 'pop', '5']",norteno,NM,,,,,True,False
1836970,Dani Fernández,Te doy mi voz,6,1032,,2006,2000,Junior Eurovision Song Contest: Bucharest 2006,España,hombre,"['little star', 'treble', 'twink', 'under 3000 plays', 'youngstar', 'under 90 listeners', 'sapanish', 'under 100 listeners', 'spanish male vocalists']",little star,NM,,,,,True,False
1838199,David Pabon,Aquel Viejo Motel,15,1962,01/01/13,2013,2010,Es de verdad!,Puerto Rico,hombre,"['salsa', 'salsa colombiana', 'excelente', 'hector lavoe', 'salsas']",salsa,M,1,1,0,Y,True,False
1839797,Las Ultrasónicas,Que Grosero!,9,905,20/11/02,2002,2000,"Ohh Síí, Más... Más !!!",México,grupo,"['garage rock', 'punk', 'rock', 'punk rock', 'cover', 'rock en español']",garage rock,M,0,0,1,N,False,True
1839911,Jaguares,Nunca te doblarás,3,584,06/05/96,1996,1990,El equilibrio de los Jaguares,México,grupo,"['rock en espanol', 'rock', 'rock en español', 'latin rock', 'alternative rock', 'jaguares', 'rock mexicano']",rock en espanol,NM,,,,,True,False
1840477,Salma Hayek,Quedate Aqui,4,499,15/08/95,1995,1990,Desperado (The Soundtrack),México,mujer,"['soundtrack', 'actress', 'female vocalist', 'spoken word']",soundtrack,NM,,,,,True,False
1842785,Voltio (Ft. Calle 13),Chulin Culin Chunfly,10,3455,14/11/05,2005,2000,Voltio,Puerto Rico,hombre,"['reggaeton', 'latin urban', 'hip hop', 'rock', 'alternative hip hop', 'comedy hip hop']",reggaeton,M,1,0,1,Y,True,False
1844266,Los Invasores de Nuevo Leon,Ni Dada La Quiero,3,464,,2014,2010,Ni Dada La Quiero,México,grupo,"['norteño', 'cumbia', 'corridos', 'corrido', 'regional mexican', 'regional mexicano']",norteño,M,0,0,1,Y,True,False
1844718,Farruko,Lejos de Aquí,12,2140,25/10/14,2014,2010,Farruko Presents: Los Menores,Puerto Rico,hombre,"['reggaeton', 'reggaeton-boriqua', 'autotune', 'officially shit', 'urbano latino', 'farruko', 'trap latino', 'latin urban']",reggaeton,M,1,0,0,N,True,False
1844857,La Arrolladora Banda El Limón De René Camacho,Me Dejaste Acostumbrado by La Arrolladora Banda el Limón de Rene Camacho,6,1268,,2014,2010,Me dejaste acostumbrado,México,grupo,"['arrolladora', 'arrolladora limon', 'banda el limon', 'banda sinaloense', 'la arrolladora', 'limon', 'regional mexicano']",arrolladora,NM,,,,,True,False
1845193,Chuy Lizárraga y Su Banda Tierra Sinaloense,Culpable Tú,6,812,23/06/09,2009,2000,Tu Regalo,México,grupo,"['banda sinaloense', 'regional mexicano', 'latin pop']",banda sinaloense,M,0,0,1,Y,False,True
1847925,El Compa Chuy,La Pinata,7,981,,2008,2000,Alacrana Lavada,México,hombre,"['el enfiestado', 'corridos', 'corrido del r', 'tejano', 'accordion']",el enfiestado,M,1,0,0,Y,True,False
1848496,Los Inquietos del Norte,Maldito Amor,7,914,,2013,2010,Los Psychos del Corrido los Psicópatas,Estados Unidos,grupo,"['1', '6', '4', 'mexicano', 'los chi chingones', 'la borrachierra', 'chingones', 'norteño', 'norteño-sax', 'regional mexicano']",1,NM,,,,,True,False
1849075,Remmy Valenzuela,Mi Princesa,5,1163,,2014,2010,Mi princesa,México,hombre,"['corridos', 'corrido', 'narcocorrido', 'regional mexicano']",corridos,NM,,,,,True,False
1849122,Banda Machos,El Próximo Tonto,5,955,,2012,2010,Mis favoritas,México,grupo,"['banda', 'regional mexican', 'banda machos', 'salsa', 'ranchera', 'angeles azules', 'pop', 'regional mexicano', 'technobanda']",banda,M,0,0,1,Y,True,False
1849628,La Sonora Dinamita,Qué Bello,4,987,,1960,1960,Juntos Por La Sonora,Colombia,grupo,"['cumbia', 'salsa', 'la sonora dinamita', 'world', 'cumbia colombiana', 'world music', 'tropical']",cumbia,NM,,,,,True,False
1849812,El Gran Combo de Puerto Rico,Me Liberé,8,2871,,2021,2020,Nuevo Milenio - El Mismo Sabor,Puerto Rico,grupo,"['salsa', 'el gran combo de puerto rico', 'el gran combo de pueel gran combo de puerto ricorto rico', 'lounge', 'dance', 'chillosophy', 'global fusion', 'chill906', 'bolero']",salsa,M,0,0,1,Y,True,False
1849957,Hombres G,Separados,8,1351,16/11/10,2010,2010,Desayuno Continental,España,grupo,"['rock', 'rock en espanol', 'pop', 'spanish rock', 'rock en español', 'pop rock', 'spanish pop']",rock,NM,,,,,True,False
1850158,The Chieftains (Ft. Linda Ronstadt & Ry Cooder),A La Orilla De Un Palmar,6,534,09/03/10,2010,2010,San Patricio,IE,grupo,"['folk', 'irish folk', 'celtic', 'country', 'aln-sh', 'rock', 'american', 'classic pop and rock', 'max']",folk,NM,,,,,True,False
1850366,Wisin & Yandel,Te Suelto El Pelo,7,1318,,2013,2010,En vivo,Puerto Rico,grupo,"['reggaeton', 'dance', 'wisin y yandel', 'hip-hop', 'pop', 'latin urban']",reggaeton,M,1,0,0,N,True,False
1850494,La India,Me Canse De Ser La Otra,5,841,,1997,1990,Sobre el fuego,Puerto Rico,mujer,"['salsa', 'dance', 'freestyle', 'india', 'latin freestyle', 'new york', 'house', 'latin pop']",salsa,NM,0,0,0,N,False,True
1850551,Ariel Camacho Y Los Plebes Del Rancho,Te Metiste,5,961,23/09/14,2014,2010,El Karma,México,grupo,"['corridos', 'gone too soon', 'sierreno', 'banda sinaloense', 'sierreño']",corridos,NM,,,,,True,False
1850645,Bustamante,Devuélveme La Vida,10,2206,,2021,2020,Veinte años y un destino,España,hombre,"['pop', 'operacion triunfo', 'latin pop', 'need to rate', 'david bustamante']",pop,NM,,,,,True,False
1850883,Patrulla 81,Eres Divina,9,1107,,2005,2000,Divinas,México,grupo,"['duranguense', 'patrulla 81', 'traditional', 'banda', 'various artists are a pita on lastfm', 'pasito duranguense']",duranguense,NM,,,,,True,False
1851259,Violadores del Verso,Bombo Clap,5,5737,,1998,1990,Tu Eres Alguien / Bombo Clap,España,grupo,"['hip-hop', 'rap', 'spanish hip-hop', 'hip hop', 'spanish rap', 'zaragoza', 'doble v', 'violadores del verso', 'rap solo']",hip-hop,M,1,0,0,N,False,True
1852276,Miguel Bosé,Solo Si,6,1069,04/11/14,2014,2010,Amo,España,hombre,"['pop', 'latin pop', 'balada', 'ballad', 'latin ballad', 'nuno']",pop,NM,0,0,0,N,False,True
1852297,Mijares,Uno Entre Mil,12,1066,,1958,1950,Súper Disco Del Año (1989),México,hombre,"['latin pop', 'mijares', 'romantica', 'pop', 'romantic mood', 'latin ballad', 'ballad']",latin pop,NM,0,0,0,N,False,True
1852689,Yuridia,Se Me Va La Vida,7,1192,15/11/07,2007,2000,Entre Mariposas,México,mujer,"['pop', 'yuridia', 'latin pop', 'latin american', 'mexican pop', 'banda sinaloense', 'regional mexicano']",pop,NM,0,0,0,N,False,True
1852858,Cartel de Santa,2 Mujeres en My Cama,7,1928,20/03/06,2006,2000,Volumen Prohibido,México,grupo,"['hip-hop', 'rap', 'hip hop', 'cronica babilonia', 'cartel de santa', 'hip hop latino', 'conexion puerto rico', 'mexican rap']",hip-hop,M,1,0,0,Y,True,False
1852869,Chino & Nacho (Ft. Gente de Zona & Los Cadillac's),Tú Me Quemas,14,2460,15/07/14,2014,2010,Radio Universo,Venezuela,grupo,"['dancehall', 'reggae', 'drum and bass', 'liquid funk', 'soulful drum and bass', 'anime', 'techno', 'house', 'chillout', 'electronic', 'latin pop', 'latin urban', 'merengue', 'reggaeton', 'hip hop', 'east coast hip hop']",dancehall,M,1,0,0,N,False,True
1853057,La Adictiva,Muchas Gracias,7,1424,,2013,2010,Muchas Gracias,México,grupo,"['corridos', 'regional mexican', 'banda sinaloense', 'regional mexicano']",corridos,M,0,0,1,N,True,False
1853763,Bustamante,Cantabria,8,1067,,2002,2000,Bustamante,España,hombre,"['pop', 'operacion triunfo', 'latin pop', 'need to rate', 'david bustamante']",pop,NM,,,,,True,False
1853907,Nicky Jam,Juegos Prohibidos,8,1689,08/07/13,2013,2010,Nicky Jam: Hits,Puerto Rico,hombre,"['reggaeton', 'pop', 'nicky jam', 'oldies', 'rock and roll', 'mierda', 'puerto rico music']",reggaeton,M,1,1,0,Y,True,False
1854061,Cardenales De Nuevo León,Soy,3,627,,2014,2010,Se Quitan El Sombrero,México,grupo,"['folk', 'better than radiohead', 'norteño', 'regional mexicano']",folk,NM,0,0,0,N,False,True
1854153,Enigma Norteño,Chavo Félix,6,1139,,2010,2010,Juego prohibido,México,grupo,"['corridos', 'corrido', 'amor de cuatro paredes', 'el ondeado', 'norteño', 'regional mexicano']",corridos,NM,,,,,True,False
1854694,Botellita De Jerez,El Guacarock De La Malinche,8,831,,1984,1980,Botellita de Jerez,México,grupo,"['guacarrock', 'rock', 'rock mexicano', 'rock en español', 'rockmex', 'rock urbano', 'rock en espanol']",guacarrock,NM,,,,,True,False
1854740,Los Huracanes Del Norte,Que Me Lleve El Diablo,5,608,18/05/10,2010,2010,En Vivo Desde Monterrey (En Vivo Desde Monterrey/2010),México,grupo,"['los huracanes del norte', 'norteno', 'ranchera', 'folk', 'dance', 'world', 'duranguense']",los huracanes del norte,NM,0,0,0,N,False,True
1854815,Remmy Valenzuela,Nadie,7,1211,05/06/15,2015,2010,Te olvidaré,México,hombre,"['corridos', 'corrido', 'narcocorrido', 'regional mexicano']",corridos,NM,0,0,0,N,False,True
1854942,Banda El Recodo de Cruz Lizárraga,Vas A Llorar Por Mí,6,1184,,1938,1930,Haciendo Historia,México,grupo,"['world music', 'banda', 'regional mexican', 'banda sinaloense', 'regional mexicano']",world music,M,0,1,1,N,True,False
1855044,Noel Torres,Para Que Tantos Besos,8,1064,,2014,2010,La balanza,México,hombre,"['world music', 'banda', 'corridos', 'noel torres', 'gerardo ortiz', 'regional mexican', 'banda sinaloense', 'corrido', 'norteño', 'norteño-banda', 'regional mexicano']",world music,M,1,0,0,Y,True,False
1855227,Jorge Gamboa,El Hijo Desobediente,10,1039,,2001,2000,Jimmy Humilde Presenta Lo Mejor de los 90's,México,grupo,"['mpb', 'bossa nova', 'samba', 'samba-rock']",mpb,NM,,,,,True,False
1855555,Nacho Vegas,Mi Marylin Particular,8,1487,,1974,1970,Esto No Es Una Salida,España,hombre,"['indie', 'folk', 'spanish indie pop', 'rock', 'nacho vegas', 'indie rock', 'asturies']",indie,M,0,1,1,Y,False,True
1855789,Bustamante & Àlex Casademunt,Dos Hombres Y Un Destino,6,973,01/01/02,2002,2000,Bustamante,España,hombre,"['pop', 'operacion triunfo', 'latin pop', 'need to rate', 'david bustamante']",pop,M,0,0,1,Y,True,False
1856370,Reyli Barba,No Era Necesarío (Versíón Demo),3,773,14/09/04,2004,2000,Reyli En La Luna,México,hombre,"['pop', 'romantica', 'reyli', 'latin pop', 'rock', 'ballad', 'latin rock']",pop,NM,,,,,True,False
1856452,Juan Luis Guerra,Si Saliera Petróleo,8,1397,,1992,1990,Areíto,República Dominicana,grupo,"['merengue', 'bachata', 'salsa', 'dominican', 'tropical', 'guitar', 'dance', 'latin pop']",merengue,M,1,0,0,N,True,False
1857397,La India,Soy Diferente,11,1952,,2006,2000,Soy diferente,Puerto Rico,mujer,"['salsa', 'dance', 'freestyle', 'india', 'latin freestyle', 'new york', 'house', 'latin pop']",salsa,NM,,,,,True,False
1857883,Valentín Elizalde,El Huizache,6,859,,1979,1970,Mi Satisfacción,México,hombre,"['banda', 'muerto a balazos', 'cumbia', 'world music', 'corridos', 'norteño', 'regional mexican', 'regional mexicano', 'banda sinaloense', 'corrido', 'narcocorrido']",banda,NM,,,,,True,False
1857905,Grupo Mojado,Piensa En Mi,8,1068,,1986,1980,Sueño Y Realidad,México,grupo,"['cumbia', 'grupo mojado', 'progressive trance', 'shakira', 'romanticos', 'group', 'mexicano']",cumbia,NM,0,0,0,N,False,True
1858482,Yandel (Ft. Farruko & Gadiel),Plakito (Remix),11,2954,25/09/14,2014,2010,Legacy: De Líder A Leyenda Tour (Deluxe Edition),Puerto Rico,hombre,"['reggaeton', 'latin urban', 'trap latino']",reggaeton,M,1,1,0,N,True,False
1858802,Valentín Elizalde,Mi Amante,7,1271,,1979,1970,Y Se Parece A Ti,México,hombre,"['banda', 'muerto a balazos', 'cumbia', 'world music', 'corridos', 'norteño', 'regional mexican', 'regional mexicano', 'banda sinaloense', 'corrido', 'narcocorrido']",banda,M,0,0,1,Y,True,False
1859227,Celia Cruz & Ray Barretto,Ritmo en el Corazón,17,1872,,1988,1980,Ritmo en el Corazón,Cuba,mujer,"['salsa', 'celia cruz', 'chillout', 'dance', 'chill', 'bolero', 'guaracha', 'latin pop', 'classic pop and rock']",salsa,NM,,,,,True,False
1859971,La Apuesta,No Me Dejes De Amar,7,1105,,2010,2010,No Me Dejes De Amar,México,grupo,"['la apuesta', 'duranguense', 'cumbia', 'oaxaca', 'banda']",la apuesta,NM,,,,,True,False
1860177,Cardenales De Nuevo León,Belleza de Cantina,5,1231,,1982,1980,Por Las Damas,México,grupo,"['folk', 'better than radiohead', 'norteño']",folk,M,1,0,1,Y,True,False
1860335,Emmanuel,No Te Quites La Ropa,19,1342,,1986,1980,Desnudo,México,hombre,"['emmanuel', 'techno', 'pop', 'electronic', 'minimal', 'minimal techno', 'latin pop', 'latin ballad', 'canción melódica']",emmanuel,M,1,1,0,N,True,False
1860440,Bustamante,Perdóname,8,687,,2002,2000,"Operación Triunfo: Singles Gala 14, 11/02/02",España,hombre,"['pop', 'operacion triunfo', 'latin pop', 'need to rate', 'david bustamante']",pop,NM,0,0,0,N,False,True
1860502,Mercurio,Bye Bye Babe,4,845,,1999,1990,Chicas Chic,México,grupo,"['pop', 'progressive', 'bands', 'eurodance', 'boybands', 'dancepop', 'progressive house']",pop,NM,,,,,True,False
1861025,Miguel Bosé,Libre Ya De Amores,9,1633,04/11/14,2014,2010,Amo,España,hombre,"['pop', 'latin pop', 'balada', 'ballad', 'latin ballad', 'nuno']",pop,NM,,,,,True,False
1861425,Plan B,Candy,9,3448,14/09/13,2013,2010,Love & Sex,Puerto Rico,grupo,"['hip-hop', 'british', 'grime', 'rap', 'hip hop', 'soul', 'reggaeton', 'pop', 'uk hip-hop', 'latin urban', 'electronic', 'death metal', 'sex', 'brutal death metal', 'xxx', 'candy', 'what the fuck']",hip-hop,M,1,0,1,Y,True,False
1861653,El Poder Del Norte,Por Qué Tuvo Que Ser,8,1232,,1987,1980,A Ellas,México,grupo,"['norteno', 'folk', 'harp', 'norteño']",norteno,NM,,,,,True,False
1861879,Pesado,Cielo Nublado Aka Cielo Nevado (Live),8,1803,01/01/09,2009,2000,"Desde La Cantina (Live At Nuevo León México / 2009), Vol. 1",México,grupo,"['pesado', 'norteño', 'cumbia', 'norteno', 'cumbia regia', '2', 'cumbia nortena']",pesado,NM,,,,,True,False
1862015,Enigma Norteño,Los Lujos Del R,6,1527,,2013,2010,Con Banda y Tololoche,México,grupo,"['corridos', 'corrido', 'amor de cuatro paredes', 'el ondeado', 'norteño', 'regional mexicano']",corridos,M,1,0,0,Y,True,False
1862425,Régulo Caro,Soltero Disponible,6,1461,,2014,2010,Senzu-Rah,México,hombre,"['corridos', 'regional mexican', 'corridos progresivos', 'movimiento alterado', 'narco corridos', 'regional mexicano']",corridos,M,1,0,1,Y,False,True
1862443,Bustamante,El Aire Que Me Das,9,1254,,2021,2020,Veinte años y un destino,España,hombre,"['pop', 'operacion triunfo', 'latin pop', 'need to rate', 'david bustamante']",pop,NM,,,,,True,False
191369,C. Tangana,Bésame mucho,7,1935,02/09/12,2012,2010,LO▼E’S,España,hombre,"['rap', 'hip-hop', 'rnb', 'hip hop', 'flamenco pop', 'trap', 'pop rap']",rap,M,1,0,0,N,True,False
1931971,Melendi,La religión de los idiotas,6,1753,25/11/14,2014,2010,Un alumno más,España,hombre,"['pop', 'flamenco', 'new flamenco', 'rumba', 'melendi', 'rock']",pop,NM,0,0,0,N,False,True
